,País,Categoria,Ano_Tipo,Valor,Ano,Tipo
17542,Macedônia,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17543,Marrocos,Vinhos de mesa,2015_Peso,1755.0,2015,Peso
17544,México,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17545,Moldávia,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17546,Montenegro,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17547,Noruega,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17548,Nova Zelândia,Vinhos de mesa,2015_Peso,117340.0,2015,Peso
17549,Paises Baixos (Holanda),Vinhos de mesa,2015_Peso,0.0,2015,Peso
17550,Panamá,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17551,Peru,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17552,Porto Rico,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17553,Portugal,Vinhos de mesa,2015_Peso,9952290.0,2015,Peso
17554,Reino Unido,Vinhos de mesa,2015_Peso,90.0,2015,Peso
17555,Republica Dominicana,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17556,Romênia,Vinhos de mesa,2015_Peso,5950.0,2015,Peso
17557,Rússia,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17558,San Marino,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17559,Sérvia,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17560,Síria,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17561,Suíça,Vinhos de mesa,2015_Peso,1125.0,2015,Peso
17562,"Tcheca, República",Vinhos de mesa,2015_Peso,0.0,2015,Peso
17563,Tunísia,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17564,Turquia,Vinhos de mesa,2015_Peso,32247.0,2015,Peso
17565,Ucrânia,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17566,Uruguai,Vinhos de mesa,2015_Peso,1399547.0,2015,Peso
17567,Não consta na tabela,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17568,Não declarados,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17569,Outros,Vinhos de mesa,2015_Peso,0.0,2015,Peso
17570,Argélia,Uvas frescas,2015_Peso,0.0,2015,Peso
17571,Argentina,Uvas frescas,2015_Peso,3569873.0,2015,Peso
17572,Brasil,Uvas frescas,2015_Peso,0.0,2015,Peso
17573,Chile,Uvas frescas,2015_Peso,24254096.0,2015,Peso
17574,Colômbia,Uvas frescas,2015_Peso,0.0,2015,Peso
17575,Egito,Uvas frescas,2015_Peso,0.0,2015,Peso
17576,Espanha,Uvas frescas,2015_Peso,145066.0,2015,Peso
17577,Estados Unidos,Uvas frescas,2015_Peso,16504.0,2015,Peso
17578,Grécia,Uvas frescas,2015_Peso,0.0,2015,Peso
17579,Itália,Uvas frescas,2015_Peso,1053083.0,2015,Peso
17580,México,Uvas frescas,2015_Peso,133608.0,2015,Peso
17581,Peru,Uvas frescas,2015_Peso,2645931.0,2015,Peso
17582,Paraguai,Uvas frescas,2015_Peso,0.0,2015,Peso
17583,Portugal,Uvas frescas,2015_Peso,0.0,2015,Peso
17584,Panamá,Uvas frescas,2015_Peso,0.0,2015,Peso
17585,Reino Unido,Uvas frescas,2015_Peso,0.0,2015,Peso
17586,Uruguai,Uvas frescas,2015_Peso,0.0,2015,Peso
17587,Venezuela,Uvas frescas,2015_Peso,0.0,2015,Peso
17588,Não consta na tabela,Uvas frescas,2015_Peso,0.0,2015,Peso
17589,Outros,Uvas frescas,2015_Peso,0.0,2015,Peso
17590,Africa do Sul,Suco,2015_Peso,13125.0,2015,Peso
17591,Alemanha,Suco,2015_Peso,6496.0,2015,Peso
17592,Argentina,Suco,2015_Peso,0.0,2015,Peso
17593,Austria,Suco,2015_Peso,0.0,2015,Peso
17594,Canadá,Suco,2015_Peso,0.0,2015,Peso
17595,"Coreia do Sul, República",Suco,2015_Peso,85145.0,2015,Peso
17596,"Coreia do Norte, República",Suco,2015_Peso,15651.0,2015,Peso
17597,Chile,Suco,2015_Peso,23790.0,2015,Peso
17598,China,Suco,2015_Peso,0.0,2015,Peso
17599,Dinamarca,Suco,2015_Peso,0.0,2015,Peso
17600,Espanha,Suco,2015_Peso,0.0,2015,Peso
17601,Estados Unidos,Suco,2015_Peso,23578.0,2015,Peso
17602,França,Suco,2015_Peso,862.0,2015,Peso
17603,Guiana,Suco,2015_Peso,0.0,2015,Peso
17604,Israel,Suco,2015_Peso,2575.0,2015,Peso
17605,itália,Suco,2015_Peso,225.0,2015,Peso
17606,Japão,Suco,2015_Peso,0.0,2015,Peso
17607,Líbano,Suco,2015_Peso,0.0,2015,Peso
17608,México,Suco,2015_Peso,0.0,2015,Peso
17609,Países Baixos,Suco,2015_Peso,0.0,2015,Peso
17610,Panamá,Suco,2015_Peso,0.0,2015,Peso
17611,Peru,Suco,2015_Peso,0.0,2015,Peso
17612,Portugal,Suco,2015_Peso,0.0,2015,Peso
17613,Reino Unido,Suco,2015_Peso,0.0,2015,Peso
17614,Taiwan,Suco,2015_Peso,0.0,2015,Peso
17615,Turquia,Suco,2015_Peso,5052.0,2015,Peso
17616,Uruguai,Suco,2015_Peso,0.0,2015,Peso
17617,Venezuela,Suco,2015_Peso,0.0,2015,Peso
17618,Outros,Suco,2015_Peso,0.0,2015,Peso
17619,Afeganistão,Uvas passas,2015_Peso,125000.0,2015,Peso
17620,África do Sul,Uvas passas,2015_Peso,1418063.0,2015,Peso
17621,"Alemanha, República Democrática",Uvas passas,2015_Peso,0.0,2015,Peso
17622,Arábia Saudita,Uvas passas,2015_Peso,0.0,2015,Peso
17623,Argentina,Uvas passas,2015_Peso,20905602.0,2015,Peso
17624,Austrália,Uvas passas,2015_Peso,0.0,2015,Peso
17625,Bélgica,Uvas passas,2015_Peso,0.0,2015,Peso
17626,Chile,Uvas passas,2015_Peso,747700.0,2015,Peso
17627,China,Uvas passas,2015_Peso,0.0,2015,Peso
17628,China Continental,Uvas passas,2015_Peso,0.0,2015,Peso
17629,Cingapura,Uvas passas,2015_Peso,0.0,2015,Peso
17630,Costa Rica,Uvas passas,2015_Peso,0.0,2015,Peso
17631,Emirados,Uvas passas,2015_Peso,40000.0,2015,Peso
17632,Espanha,Uvas passas,2015_Peso,0.0,2015,Peso
17633,Estados Unidos,Uvas passas,2015_Peso,350138.0,2015,Peso
17634,França,Uvas passas,2015_Peso,658.0,2015,Peso
17635,Grécia,Uvas passas,2015_Peso,0.0,2015,Peso
17636,Guiana Britânica,Uvas passas,2015_Peso,0.0,2015,Peso
17637,Índia,Uvas passas,2015_Peso,57000.0,2015,Peso
17638,Irã,Uvas passas,2015_Peso,184500.0,2015,Peso
17639,Itália,Uvas passas,2015_Peso,0.0,2015,Peso
17640,Japão,Uvas passas,2015_Peso,0.0,2015,Peso
17641,México,Uvas passas,2015_Peso,0.0,2015,Peso
17642,Países Baixos,Uvas passas,2015_Peso,0.0,2015,Peso
17643,Paraguai,Uvas passas,2015_Peso,0.0,2015,Peso
17644,Peru,Uvas passas,2015_Peso,0.0,2015,Peso
17645,Portugal,Uvas passas,2015_Peso,250.0,2015,Peso
17646,Reino Unido,Uvas passas,2015_Peso,25.0,2015,Peso
17647,Suécia,Uvas passas,2015_Peso,0.0,2015,Peso
17648,Turquia,Uvas passas,2015_Peso,1006000.0,2015,Peso
17649,Uruguai,Uvas passas,2015_Peso,0.0,2015,Peso
17650,Uzbequistão,Uvas passas,2015_Peso,0.0,2015,Peso
17651,Venezuela,Uvas passas,2015_Peso,0.0,2015,Peso
17652,Não consta na tabela,Uvas passas,2015_Peso,0.0,2015,Peso
17653,Outros,Uvas passas,2015_Peso,0.0,2015,Peso
17654,Africa do Sul,Espumantes,2015_Valor,96316.0,2015,Valor
17655,Alemanha,Espumantes,2015_Valor,5589.0,2015,Valor
17656,Argentina,Espumantes,2015_Valor,1814349.0,2015,Valor
17657,Austrália,Espumantes,2015_Valor,15439.0,2015,Valor
17658,Austria,Espumantes,2015_Valor,0.0,2015,Valor
17659,Bermudas,Espumantes,2015_Valor,0.0,2015,Valor
17660,Bahamas,Espumantes,2015_Valor,684.0,2015,Valor
17661,Bélgica,Espumantes,2015_Valor,0.0,2015,Valor
17662,Brasil,Espumantes,2015_Valor,47936.0,2015,Valor
17663,Bulgaria,Espumantes,2015_Valor,7.0,2015,Valor
17664,Canada,Espumantes,2015_Valor,0.0,2015,Valor
17665,Chile,Espumantes,2015_Valor,838250.0,2015,Valor
17666,Croácia,Espumantes,2015_Valor,483.0,2015,Valor
17667,Cuba,Espumantes,2015_Valor,243.0,2015,Valor
17668,Emirados Arabes Unidos,Espumantes,2015_Valor,2005.0,2015,Valor
17669,Eslovênia,Espumantes,2015_Valor,5075.0,2015,Valor
17670,Espanha,Espumantes,2015_Valor,4183324.0,2015,Valor
17671,Estados Unidos,Espumantes,2015_Valor,85864.0,2015,Valor
17672,França,Espumantes,2015_Valor,21849752.0,2015,Valor
17673,Geórgia,Espumantes,2015_Valor,0.0,2015,Valor
17674,Grecia,Espumantes,2015_Valor,1574.0,2015,Valor
17675,Hong Kong,Espumantes,2015_Valor,0.0,2015,Valor
17676,Hungria,Espumantes,2015_Valor,0.0,2015,Valor
17677,Indonesia,Espumantes,2015_Valor,0.0,2015,Valor
17678,Irlanda,Espumantes,2015_Valor,4062.0,2015,Valor
17679,Israel,Espumantes,2015_Valor,0.0,2015,Valor
17680,Itália,Espumantes,2015_Valor,3670403.0,2015,Valor
17681,Luxemburgo,Espumantes,2015_Valor,0.0,2015,Valor
17682,Mexico,Espumantes,2015_Valor,9334.0,2015,Valor
17683,Moldávia,Espumantes,2015_Valor,0.0,2015,Valor
17684,Nova Zelândia,Espumantes,2015_Valor,1684.0,2015,Valor
17685,Paises Baixos,Espumantes,2015_Valor,0.0,2015,Valor
17686,Panama,Espumantes,2015_Valor,0.0,2015,Valor
17687,Peru,Espumantes,2015_Valor,0.0,2015,Valor
17688,Portugal,Espumantes,2015_Valor,223379.0,2015,Valor
17689,Reino Unido,Espumantes,2015_Valor,4211.0,2015,Valor
17690,Romenia,Espumantes,2015_Valor,528.0,2015,Valor
17691,Suíça,Espumantes,2015_Valor,0.0,2015,Valor
17692,Tunisia,Espumantes,2015_Valor,0.0,2015,Valor
17693,Ucrânia,Espumantes,2015_Valor,0.0,2015,Valor
17694,Uruguai,Espumantes,2015_Valor,2832.0,2015,Valor
17695,Não consta na tabela,Espumantes,2015_Valor,0.0,2015,Valor
17696,Não declarados,Espumantes,2015_Valor,0.0,2015,Valor
17697,Outros,Espumantes,2015_Valor,0.0,2015,Valor
17698,Africa do Sul,Vinhos de mesa,2015_Valor,2996543.0,2015,Valor
17699,Alemanha,Vinhos de mesa,2015_Valor,358275.0,2015,Valor
17700,Argélia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17701,Arábia Saudita,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17702,Argentina,Vinhos de mesa,2015_Valor,48043201.0,2015,Valor
17703,Armênia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17704,Austrália,Vinhos de mesa,2015_Valor,1261810.0,2015,Valor
17705,Áustria,Vinhos de mesa,2015_Valor,3891.0,2015,Valor
17706,Bermudas,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17707,Bélgica,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17708,Bolívia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17709,Bósnia-Herzegovina,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17710,Brasil,Vinhos de mesa,2015_Valor,12919.0,2015,Valor
17711,Bulgária,Vinhos de mesa,2015_Valor,51678.0,2015,Valor
17712,Canada,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17713,Chile,Vinhos de mesa,2015_Valor,107684380.0,2015,Valor
17714,China,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17715,"Coreia do Sul, República",Vinhos de mesa,2015_Valor,0.0,2015,Valor
17716,Croácia,Vinhos de mesa,2015_Valor,3779.0,2015,Valor
17717,Emirados Árabes Unidos,Vinhos de mesa,2015_Valor,10093.0,2015,Valor
17718,Eslovênia,Vinhos de mesa,2015_Valor,24190.0,2015,Valor
17719,Eslováquia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17720,Espanha,Vinhos de mesa,2015_Valor,11396855.0,2015,Valor
17721,Estados Unidos,Vinhos de mesa,2015_Valor,3848755.0,2015,Valor
17722,França,Vinhos de mesa,2015_Valor,19353291.0,2015,Valor
17723,Geórgia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17724,"Geórgia do Sul e Sandwich do Sul, Ilhas",Vinhos de mesa,2015_Valor,0.0,2015,Valor
17725,Grécia,Vinhos de mesa,2015_Valor,190185.0,2015,Valor
17726,Hong Kong,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17727,Hungria,Vinhos de mesa,2015_Valor,74688.0,2015,Valor
17728,Indonesia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17729,Irlanda,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17730,Israel,Vinhos de mesa,2015_Valor,55248.0,2015,Valor
17731,Itália,Vinhos de mesa,2015_Valor,25846195.0,2015,Valor
17732,Japão,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17733,Iugoslavia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17734,Líbano,Vinhos de mesa,2015_Valor,56196.0,2015,Valor
17735,Luxemburgo,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17736,Macedônia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17737,Marrocos,Vinhos de mesa,2015_Valor,15082.0,2015,Valor
17738,México,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17739,Moldávia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17740,Montenegro,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17741,Noruega,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17742,Nova Zelândia,Vinhos de mesa,2015_Valor,950751.0,2015,Valor
17743,Paises Baixos (Holanda),Vinhos de mesa,2015_Valor,0.0,2015,Valor
17744,Panamá,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17745,Peru,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17746,Porto Rico,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17747,Portugal,Vinhos de mesa,2015_Valor,32547365.0,2015,Valor
17748,Reino Unido,Vinhos de mesa,2015_Valor,1352.0,2015,Valor
17749,Republica Dominicana,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17750,Romênia,Vinhos de mesa,2015_Valor,7925.0,2015,Valor
17751,Rússia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17752,San Marino,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17753,Sérvia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17754,Síria,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17755,Suíça,Vinhos de mesa,2015_Valor,6284.0,2015,Valor
17756,"Tcheca, República",Vinhos de mesa,2015_Valor,0.0,2015,Valor
17757,Tunísia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17758,Turquia,Vinhos de mesa,2015_Valor,109741.0,2015,Valor
17759,Ucrânia,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17760,Uruguai,Vinhos de mesa,2015_Valor,4069100.0,2015,Valor
17761,Não consta na tabela,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17762,Não declarados,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17763,Outros,Vinhos de mesa,2015_Valor,0.0,2015,Valor
17764,Argélia,Uvas frescas,2015_Valor,0.0,2015,Valor
17765,Argentina,Uvas frescas,2015_Valor,5636226.0,2015,Valor
17766,Brasil,Uvas frescas,2015_Valor,0.0,2015,Valor
17767,Chile,Uvas frescas,2015_Valor,36956724.0,2015,Valor
17768,Colômbia,Uvas frescas,2015_Valor,0.0,2015,Valor
17769,Egito,Uvas frescas,2015_Valor,0.0,2015,Valor
17770,Espanha,Uvas frescas,2015_Valor,257656.0,2015,Valor
17771,Estados Unidos,Uvas frescas,2015_Valor,65265.0,2015,Valor
17772,Grécia,Uvas frescas,2015_Valor,0.0,2015,Valor
17773,Itália,Uvas frescas,2015_Valor,1856161.0,2015,Valor
17774,México,Uvas frescas,2015_Valor,307654.0,2015,Valor
17775,Peru,Uvas frescas,2015_Valor,4885560.0,2015,Valor
17776,Paraguai,Uvas frescas,2015_Valor,0.0,2015,Valor
17777,Portugal,Uvas frescas,2015_Valor,0.0,2015,Valor
17778,Panamá,Uvas frescas,2015_Valor,0.0,2015,Valor
17779,Reino Unido,Uvas frescas,2015_Valor,0.0,2015,Valor
17780,Uruguai,Uvas frescas,2015_Valor,0.0,2015,Valor
17781,Venezuela,Uvas frescas,2015_Valor,0.0,2015,Valor
17782,Não consta na tabela,Uvas frescas,2015_Valor,0.0,2015,Valor
17783,Outros,Uvas frescas,2015_Valor,0.0,2015,Valor
17784,Africa do Sul,Suco,2015_Valor,13209.0,2015,Valor
17785,Alemanha,Suco,2015_Valor,46692.0,2015,Valor
17786,Argentina,Suco,2015_Valor,0.0,2015,Valor
17787,Austria,Suco,2015_Valor,0.0,2015,Valor
17788,Canadá,Suco,2015_Valor,0.0,2015,Valor
17789,"Coreia do Sul, República",Suco,2015_Valor,49712.0,2015,Valor
17790,"Coreia do Norte, República",Suco,2015_Valor,22621.0,2015,Valor
17791,Chile,Suco,2015_Valor,29024.0,2015,Valor
17792,China,Suco,2015_Valor,0.0,2015,Valor
17793,Dinamarca,Suco,2015_Valor,0.0,2015,Valor
17794,Espanha,Suco,2015_Valor,0.0,2015,Valor
17795,Estados Unidos,Suco,2015_Valor,28765.0,2015,Valor
17796,França,Suco,2015_Valor,2229.0,2015,Valor
17797,Guiana,Suco,2015_Valor,0.0,2015,Valor
17798,Israel,Suco,2015_Valor,4651.0,2015,Valor
17799,itália,Suco,2015_Valor,771.0,2015,Valor
17800,Japão,Suco,2015_Valor,0.0,2015,Valor
17801,Líbano,Suco,2015_Valor,0.0,2015,Valor
17802,México,Suco,2015_Valor,0.0,2015,Valor
17803,Países Baixos,Suco,2015_Valor,0.0,2015,Valor
17804,Panamá,Suco,2015_Valor,0.0,2015,Valor
17805,Peru,Suco,2015_Valor,0.0,2015,Valor
17806,Portugal,Suco,2015_Valor,0.0,2015,Valor
17807,Reino Unido,Suco,2015_Valor,0.0,2015,Valor
17808,Taiwan,Suco,2015_Valor,0.0,2015,Valor
17809,Turquia,Suco,2015_Valor,3846.0,2015,Valor
17810,Uruguai,Suco,2015_Valor,0.0,2015,Valor
17811,Venezuela,Suco,2015_Valor,0.0,2015,Valor
17812,Outros,Suco,2015_Valor,0.0,2015,Valor
17813,Afeganistão,Uvas passas,2015_Valor,179545.0,2015,Valor
17814,África do Sul,Uvas passas,2015_Valor,3278109.0,2015,Valor
17815,"Alemanha, República Democrática",Uvas passas,2015_Valor,0.0,2015,Valor
17816,Arábia Saudita,Uvas passas,2015_Valor,0.0,2015,Valor
17817,Argentina,Uvas passas,2015_Valor,32341307.0,2015,Valor
17818,Austrália,Uvas passas,2015_Valor,0.0,2015,Valor
17819,Bélgica,Uvas passas,2015_Valor,0.0,2015,Valor
17820,Chile,Uvas passas,2015_Valor,1522661.0,2015,Valor
17821,China,Uvas passas,2015_Valor,0.0,2015,Valor
17822,China Continental,Uvas passas,2015_Valor,0.0,2015,Valor
17823,Cingapura,Uvas passas,2015_Valor,0.0,2015,Valor
17824,Costa Rica,Uvas passas,2015_Valor,0.0,2015,Valor
17825,Emirados,Uvas passas,2015_Valor,95856.0,2015,Valor
17826,Espanha,Uvas passas,2015_Valor,0.0,2015,Valor
17827,Estados Unidos,Uvas passas,2015_Valor,1034494.0,2015,Valor
17828,França,Uvas passas,2015_Valor,4705.0,2015,Valor
17829,Grécia,Uvas passas,2015_Valor,0.0,2015,Valor
17830,Guiana Britânica,Uvas passas,2015_Valor,0.0,2015,Valor
17831,Índia,Uvas passas,2015_Valor,60717.0,2015,Valor
17832,Irã,Uvas passas,2015_Valor,418722.0,2015,Valor
17833,Itália,Uvas passas,2015_Valor,0.0,2015,Valor
17834,Japão,Uvas passas,2015_Valor,0.0,2015,Valor
17835,México,Uvas passas,2015_Valor,0.0,2015,Valor
17836,Países Baixos,Uvas passas,2015_Valor,0.0,2015,Valor
17837,Paraguai,Uvas passas,2015_Valor,0.0,2015,Valor
17838,Peru,Uvas passas,2015_Valor,0.0,2015,Valor
17839,Portugal,Uvas passas,2015_Valor,445.0,2015,Valor
17840,Reino Unido,Uvas passas,2015_Valor,426.0,2015,Valor
17841,Suécia,Uvas passas,2015_Valor,0.0,2015,Valor
17842,Turquia,Uvas passas,2015_Valor,1666760.0,2015,Valor
17843,Uruguai,Uvas passas,2015_Valor,0.0,2015,Valor
17844,Uzbequistão,Uvas passas,2015_Valor,0.0,2015,Valor
17845,Venezuela,Uvas passas,2015_Valor,0.0,2015,Valor
17846,Não consta na tabela,Uvas passas,2015_Valor,0.0,2015,Valor
17847,Outros,Uvas passas,2015_Valor,0.0,2015,Valor
17848,Africa do Sul,Espumantes,2016_Peso,7394.0,2016,Peso
17849,Alemanha,Espumantes,2016_Peso,3420.0,2016,Peso
17850,Argentina,Espumantes,2016_Peso,358510.0,2016,Peso
17851,Austrália,Espumantes,2016_Peso,19182.0,2016,Peso
17852,Austria,Espumantes,2016_Peso,0.0,2016,Peso
17853,Bermudas,Espumantes,2016_Peso,0.0,2016,Peso
17854,Bahamas,Espumantes,2016_Peso,60.0,2016,Peso
17855,Bélgica,Espumantes,2016_Peso,0.0,2016,Peso
17856,Brasil,Espumantes,2016_Peso,1014.0,2016,Peso
17857,Bulgaria,Espumantes,2016_Peso,0.0,2016,Peso
17858,Canada,Espumantes,2016_Peso,0.0,2016,Peso
17859,Chile,Espumantes,2016_Peso,117678.0,2016,Peso
17860,Croácia,Espumantes,2016_Peso,0.0,2016,Peso
17861,Cuba,Espumantes,2016_Peso,0.0,2016,Peso
17862,Emirados Arabes Unidos,Espumantes,2016_Peso,2371.0,2016,Peso
17863,Eslovênia,Espumantes,2016_Peso,2115.0,2016,Peso
17864,Espanha,Espumantes,2016_Peso,864154.0,2016,Peso
17865,Estados Unidos,Espumantes,2016_Peso,12343.0,2016,Peso
17866,França,Espumantes,2016_Peso,1171383.0,2016,Peso
17867,Geórgia,Espumantes,2016_Peso,0.0,2016,Peso
17868,Grecia,Espumantes,2016_Peso,0.0,2016,Peso
17869,Hong Kong,Espumantes,2016_Peso,0.0,2016,Peso
17870,Hungria,Espumantes,2016_Peso,1238.0,2016,Peso
17871,Indonesia,Espumantes,2016_Peso,0.0,2016,Peso
17872,Irlanda,Espumantes,2016_Peso,0.0,2016,Peso
17873,Israel,Espumantes,2016_Peso,0.0,2016,Peso
17874,Itália,Espumantes,2016_Peso,1089617.0,2016,Peso
17875,Luxemburgo,Espumantes,2016_Peso,0.0,2016,Peso
17876,Mexico,Espumantes,2016_Peso,0.0,2016,Peso
17877,Moldávia,Espumantes,2016_Peso,0.0,2016,Peso
17878,Nova Zelândia,Espumantes,2016_Peso,0.0,2016,Peso
17879,Paises Baixos,Espumantes,2016_Peso,0.0,2016,Peso
17880,Panama,Espumantes,2016_Peso,0.0,2016,Peso
17881,Peru,Espumantes,2016_Peso,0.0,2016,Peso
17882,Portugal,Espumantes,2016_Peso,88448.0,2016,Peso
17883,Reino Unido,Espumantes,2016_Peso,0.0,2016,Peso
17884,Romenia,Espumantes,2016_Peso,0.0,2016,Peso
17885,Suíça,Espumantes,2016_Peso,11.0,2016,Peso
17886,Tunisia,Espumantes,2016_Peso,0.0,2016,Peso
17887,Ucrânia,Espumantes,2016_Peso,1739.0,2016,Peso
17888,Uruguai,Espumantes,2016_Peso,7880.0,2016,Peso
17889,Não consta na tabela,Espumantes,2016_Peso,0.0,2016,Peso
17890,Não declarados,Espumantes,2016_Peso,0.0,2016,Peso
17891,Outros,Espumantes,2016_Peso,0.0,2016,Peso
17892,Africa do Sul,Vinhos de mesa,2016_Peso,578829.0,2016,Peso
17893,Alemanha,Vinhos de mesa,2016_Peso,158386.0,2016,Peso
17894,Argélia,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17895,Arábia Saudita,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17896,Argentina,Vinhos de mesa,2016_Peso,14098009.0,2016,Peso
17897,Armênia,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17898,Austrália,Vinhos de mesa,2016_Peso,498515.0,2016,Peso
17899,Áustria,Vinhos de mesa,2016_Peso,1485.0,2016,Peso
17900,Bermudas,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17901,Bélgica,Vinhos de mesa,2016_Peso,7.0,2016,Peso
17902,Bolívia,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17903,Bósnia-Herzegovina,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17904,Brasil,Vinhos de mesa,2016_Peso,183.0,2016,Peso
17905,Bulgária,Vinhos de mesa,2016_Peso,17777.0,2016,Peso
17906,Canada,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17907,Chile,Vinhos de mesa,2016_Peso,43400991.0,2016,Peso
17908,China,Vinhos de mesa,2016_Peso,108.0,2016,Peso
17909,"Coreia do Sul, República",Vinhos de mesa,2016_Peso,0.0,2016,Peso
17910,Croácia,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17911,Emirados Árabes Unidos,Vinhos de mesa,2016_Peso,2175.0,2016,Peso
17912,Eslovênia,Vinhos de mesa,2016_Peso,14366.0,2016,Peso
17913,Eslováquia,Vinhos de mesa,2016_Peso,1305.0,2016,Peso
17914,Espanha,Vinhos de mesa,2016_Peso,3948614.0,2016,Peso
17915,Estados Unidos,Vinhos de mesa,2016_Peso,725420.0,2016,Peso
17916,França,Vinhos de mesa,2016_Peso,3831566.0,2016,Peso
17917,Geórgia,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17918,"Geórgia do Sul e Sandwich do Sul, Ilhas",Vinhos de mesa,2016_Peso,0.0,2016,Peso
17919,Grécia,Vinhos de mesa,2016_Peso,6568.0,2016,Peso
17920,Hong Kong,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17921,Hungria,Vinhos de mesa,2016_Peso,8315.0,2016,Peso
17922,Indonesia,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17923,Irlanda,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17924,Israel,Vinhos de mesa,2016_Peso,12548.0,2016,Peso
17925,Itália,Vinhos de mesa,2016_Peso,7936409.0,2016,Peso
17926,Japão,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17927,Iugoslavia,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17928,Líbano,Vinhos de mesa,2016_Peso,10665.0,2016,Peso
17929,Luxemburgo,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17930,Macedônia,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17931,Marrocos,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17932,México,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17933,Moldávia,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17934,Montenegro,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17935,Noruega,Vinhos de mesa,2016_Peso,396.0,2016,Peso
17936,Nova Zelândia,Vinhos de mesa,2016_Peso,50177.0,2016,Peso
17937,Paises Baixos (Holanda),Vinhos de mesa,2016_Peso,0.0,2016,Peso
17938,Panamá,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17939,Peru,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17940,Porto Rico,Vinhos de mesa,2016_Peso,0.0,2016,Peso
17941,Portugal,Vinhos de mesa,2016_Peso,10821232.0,2016,Peso
